DEAL_ID,STAGE_CREATED_AT,PIPELINE_ID,PIPELINE_NAME,DEAL_STAGE_ID,STAGE_NAME,STAGE_DISPLAY_ORDER
419599449,2023-03-03T23:17:36.474Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
479889562,2023-03-03T23:17:27.946Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
1243737169,2023-11-15T23:19:32.306Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
1243737169,2023-11-15T20:05:40.785Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
1243737169,2023-11-15T20:05:22.049Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
1290039752,2023-11-15T19:51:20.583Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
1667461050,2023-11-15T19:47:59.418Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
2267034827,2024-01-17T17:03:27.971Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
2267034827,2023-04-19T13:34:47.36Z,default,Mid Market Pipeline,4b25ab61-cb79-435e-b40e-9fc1b873d6e0,Stalled,0
2391223337,2023-03-03T23:12:37.274Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
2783451348,2023-02-22T22:11:06.174Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
3449223227,2023-03-03T23:17:20.69Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
4359259179,2023-03-03T23:12:27.299Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
4564424880,2023-01-30T08:21:02.605Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
4633502312,2023-03-03T23:12:12.51Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
5120298390,2023-07-17T11:39:43.754Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
5221946932,2023-08-28T09:33:16.192Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
5718598439,2023-03-03T23:12:05.207Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
5784715703,2023-03-22T21:07:39.768Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
5788684563,2023-02-03T11:57:59.404Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
5975772015,2023-05-17T17:54:06.137Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
6161166853,2023-08-28T09:33:53.636Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
6181422143,2023-08-28T09:33:33.991Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
6290704670,2023-06-12T15:32:01.966Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
6318122789,2023-01-11T13:40:19.543Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
6522511537,2023-03-03T23:11:37.955Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
6586339177,2023-04-14T12:58:22.085Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
6618097562,2023-11-17T09:18:05.765Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
6689899358,2023-03-03T23:11:22.166Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
6716945815,2023-02-15T16:16:08.36Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
6720288538,2023-03-03T23:11:07.225Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
6846227889,2024-01-24T18:45:31.899Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
6877682276,2023-08-15T13:30:53.779Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
6935200340,2023-03-03T23:10:58.922Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
6992391533,2023-01-13T16:58:30.843Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7038424838,2023-01-17T15:54:46.504Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
7199611942,2023-01-12T18:59:44.463Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7247362703,2023-11-16T17:22:11.876Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7254102606,2023-03-03T23:17:11.949Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7404222030,2023-03-28T07:32:22.046Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7415122972,2023-05-30T18:00:42.48Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7415122972,2023-04-12T17:19:06.195Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
7415122972,2023-03-28T09:46:42.747Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
7415122972,2023-01-10T16:40:42.35Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
7421839272,2023-01-30T09:48:01.004Z,default,Mid Market Pipeline,7960224,Lead Engaged,1
7592838166,2023-03-03T07:15:09.224Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
7611503988,2023-01-05T15:29:59.149Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7743056498,2023-03-03T23:10:40.721Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7743408697,2023-01-09T14:23:28.949Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7743853716,2023-03-28T07:31:13.97Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7749978990,2023-02-15T16:22:48.667Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7868426901,2023-03-28T07:47:24.487Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7919304804,2023-02-13T15:36:22.403Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
7919304804,2023-01-10T10:36:34.705Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
7924729121,2023-01-09T10:37:48.683Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7936499810,2023-02-01T10:03:22.712Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
7940029568,2023-07-11T12:25:36.807Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8003369025,2023-02-08T17:15:21.534Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8047047273,2023-06-19T20:15:33.522Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8167318356,2023-03-03T23:10:24.263Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8184985605,2023-03-03T23:10:05.146Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8251089588,2023-04-05T15:24:10.73Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8304463707,2023-02-08T12:20:44.807Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8318109755,2023-01-29T17:57:29.67Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8351132080,2023-02-07T17:01:19.23Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8351132080,2023-01-17T15:54:39.816Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
8352511909,2023-03-28T10:51:49.8Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8380724879,2023-05-25T20:58:51.051Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8402029737,2023-06-15T18:55:30.273Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
8402029737,2023-06-01T15:47:41.322Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
8402029737,2023-01-05T18:08:36.744Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
8402029737,2023-01-05T18:08:32.407Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
8402029737,2023-01-04T14:51:54.408Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
8404114818,2023-01-10T16:06:56.78Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
8409996687,2023-02-17T10:02:06.69Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
8517418011,2023-03-03T23:09:51.071Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8525351744,2023-05-03T11:48:11.759Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8538635265,2023-07-17T11:46:21.332Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8543701310,2023-03-28T07:45:53.657Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8544932023,2023-07-27T14:20:08.522Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8544932023,2023-01-17T16:43:42.507Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
8545332030,2023-03-03T23:16:52.659Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8548317212,2023-03-03T23:09:39.217Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8553271973,2023-02-15T16:15:08.115Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8553271973,2023-02-14T09:46:29.658Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
8626489734,2023-02-16T10:44:06.877Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
8626489734,2023-02-14T11:34:46.367Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
8627093058,2023-03-03T23:17:01.17Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8746542737,2023-01-30T12:30:26.147Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
8746542737,2023-01-26T10:29:30.39Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
8748913565,2023-05-03T13:34:30.899Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8748913565,2023-01-03T09:34:29.559Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
8860062863,2023-03-28T08:35:32.08Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8879870585,2023-03-28T07:45:23.653Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8880089758,2023-08-28T09:34:14.426Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8925206829,2023-07-26T15:15:20.495Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8927425582,2023-03-28T07:43:32.708Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8944681746,2023-03-03T23:09:28.593Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8944828548,2023-01-04T11:25:35.709Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
8967177567,2023-03-03T23:09:19.221Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9008825090,2023-09-12T14:17:33.823Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
9008825090,2023-01-26T10:29:01.24Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
9017227909,2023-02-03T11:10:59.209Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9067841611,2023-03-03T23:11:47.401Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9080593930,2023-02-02T07:13:31.491Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9080593930,2023-01-10T16:41:54.338Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
9080593930,2023-01-10T16:41:49.151Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
9111508126,2023-07-17T11:41:41.065Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9152407656,2023-03-03T23:09:05.761Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9155229558,2023-07-05T21:28:13.869Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9155229558,2023-06-16T19:43:59.586Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
9155229558,2023-06-16T16:05:26.071Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
9155229558,2023-06-16T15:39:12.611Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
9186870676,2023-06-30T14:07:14.119Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
9186870676,2023-06-02T16:10:51.924Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
9186870676,2023-05-19T16:45:04.528Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
9186870676,2023-02-08T16:34:38.364Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
9200341879,2023-04-25T16:57:56.165Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9202431805,2023-06-12T16:27:37.313Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9202431805,2023-03-03T07:14:57.031Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
9202431805,2023-01-10T16:39:37.078Z,default,Mid Market Pipeline,4b25ab61-cb79-435e-b40e-9fc1b873d6e0,Stalled,0
9207477646,2023-02-02T11:39:39.371Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9248682385,2023-09-06T21:55:29.433Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
9248682385,2023-06-21T22:50:39.492Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
9248682385,2023-02-02T08:38:41.304Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
9249927273,2023-05-31T18:20:30.333Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9251727902,2023-05-01T19:35:04.026Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9258587708,2023-02-21T14:53:36.33Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9270952588,2024-01-24T18:29:39.203Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9270952588,2023-10-30T16:42:41.462Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
9271238698,2023-03-03T23:08:54.128Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9294271671,2023-04-24T14:24:42.287Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9294319243,2023-05-23T16:25:27.97Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9319224488,2023-08-14T13:01:27.44Z,default,Mid Market Pipeline,4b25ab61-cb79-435e-b40e-9fc1b873d6e0,Stalled,0
9319224488,2023-03-28T10:32:04.898Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
9319224488,2023-03-03T23:05:21.208Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
9328083128,2023-03-27T14:05:02.71Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9328083128,2023-01-17T15:54:35.119Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
9343682890,2023-01-10T18:14:00.505Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9425036963,2023-05-23T15:51:08.194Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
9425064113,2023-01-13T00:51:13.978Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
9473098537,2023-03-13T18:58:03.848Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9473098537,2023-01-17T15:54:15.035Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
9486914857,2023-03-28T07:40:49.665Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9487530310,2023-03-03T23:08:42.036Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9500274990,2023-01-11T16:51:23.089Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9522690726,2024-01-08T10:21:33.553Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9522690726,2023-03-15T08:33:26.791Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
9522690726,2023-03-08T15:36:42.712Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
9522690726,2023-03-03T23:05:12.834Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
9526150569,2023-04-13T14:56:35.41Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9533672315,2023-03-28T07:51:07.123Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9544576679,2023-06-19T18:00:28.196Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9546213760,2023-01-18T19:03:46.634Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9556100648,2023-02-14T16:10:10.883Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9563306537,2023-03-03T23:08:32.269Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9591422830,2023-07-17T11:41:16.499Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9599584574,2023-05-31T20:42:30.664Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9602390960,2023-03-03T23:08:21.107Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9613459886,2023-03-03T23:16:43.362Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9613459886,2023-01-24T08:30:01.444Z,default,Mid Market Pipeline,7960224,Lead Engaged,1
9624898863,2023-03-28T07:39:37.217Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9628032400,2023-03-20T09:18:09.774Z,default,Mid Market Pipeline,4daa2fd1-df21-4779-853f-fe0b8acb2c85,Discovery,5
9634544536,2023-01-16T14:10:01.213Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9673397616,2023-01-20T14:58:32.783Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9689531261,2023-03-03T23:16:34.096Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9692548417,2023-03-03T23:08:10.864Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9702763081,2023-03-03T23:08:01.721Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9712002943,2023-03-03T23:07:47.479Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9766127510,2023-01-17T11:42:27.728Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9770263401,2023-03-03T23:16:24.909Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9771999639,2023-01-12T09:04:07.073Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9771999639,2023-01-10T16:40:18.123Z,default,Mid Market Pipeline,4b25ab61-cb79-435e-b40e-9fc1b873d6e0,Stalled,0
9780686938,2023-11-16T17:29:54.666Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9824693858,2023-02-03T10:36:44.317Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9826688122,2023-02-06T14:53:21.417Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9827081841,2023-02-01T00:04:11.373Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9834014107,2023-06-19T12:33:55.627Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
9834014107,2023-06-05T13:58:52.862Z,default,Mid Market Pipeline,contractsent,Procurement/Negotiation,9
9834014107,2023-06-05T12:51:02.492Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
9834014107,2023-04-06T15:19:03.335Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
9834014107,2023-03-30T20:16:47.953Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
9834014107,2023-02-16T18:52:16.614Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9834014107,2023-01-17T16:43:52.843Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
9834112272,2023-02-22T13:56:52.391Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9837665109,2023-03-03T23:07:36.569Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9846943277,2023-07-17T11:40:34.969Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9849041333,2023-01-04T09:00:00.298Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9851691928,2023-03-03T23:16:13.663Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9872294525,2023-01-20T14:55:40.025Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9891080821,2023-09-08T13:36:07.568Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9891080821,2023-07-10T20:24:07.812Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
9894515741,2023-03-03T23:07:15.031Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9895816845,2023-11-16T21:37:32.704Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9896962455,2023-01-10T21:51:28.232Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9896962455,2023-01-04T16:40:20.673Z,default,Mid Market Pipeline,4b25ab61-cb79-435e-b40e-9fc1b873d6e0,Stalled,0
9896962455,2023-01-04T16:24:20.252Z,default,Mid Market Pipeline,7960224,Lead Engaged,1
9897655067,2023-01-11T17:27:24.861Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9897999725,2023-05-10T14:57:26.294Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9897999725,2023-01-05T18:08:33.727Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
9904227975,2023-03-28T07:39:13.564Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9904227975,2023-02-07T11:07:49.239Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
9904227975,2023-02-03T14:56:53.285Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9904606105,2023-01-05T17:27:28.902Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
9904606105,2023-01-04T15:34:43.103Z,default,Mid Market Pipeline,50c5d313-d204-4ec7-9a0e-203e0a4c02c1,Qualified,6
9905906048,2023-02-03T10:34:19.712Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9906598803,2023-03-03T23:15:59.082Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9906599314,2023-03-03T23:15:48.67Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9906599468,2023-02-03T10:33:22.855Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9907356942,2023-02-06T14:51:56.199Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9908569225,2023-05-02T17:05:51.289Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
9921179823,2023-01-16T15:12:30.072Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9944281641,2023-01-31T19:44:29.432Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
9944281641,2023-01-31T19:44:22.377Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
9968245847,2023-10-11T17:06:04.15Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9968245847,2023-03-03T07:14:46.079Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
9976089881,2023-01-31T19:43:54.532Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9979349603,2023-01-11T17:15:26.211Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
9990914710,2023-05-19T20:03:43.284Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
10003114146,2023-02-01T16:04:58.666Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10021128505,2024-01-26T18:24:24.538Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10032438702,2023-01-09T08:58:14.536Z,default,Mid Market Pipeline,41151bc6-cfe7-4870-9c8b-25ca0d045e54,Closed Won,10
10065565522,2023-05-09T18:05:49.299Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10065771815,2023-03-28T08:36:09.179Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10065771815,2023-01-11T17:28:58.191Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
10088973932,2023-01-18T19:04:40.916Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10098884615,2023-02-03T11:08:13.492Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10110786487,2023-07-17T11:40:17.474Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10111905326,2023-03-03T23:07:01.571Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10111905326,2023-01-05T09:30:04.302Z,default,Mid Market Pipeline,4b25ab61-cb79-435e-b40e-9fc1b873d6e0,Stalled,0
10116377163,2023-04-26T13:06:14.711Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10116377163,2023-03-03T07:14:35.878Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
10117763506,2023-06-30T08:23:12.103Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10117763506,2023-03-28T07:29:57.938Z,default,Mid Market Pipeline,4b25ab61-cb79-435e-b40e-9fc1b873d6e0,Stalled,0
10117763506,2023-02-09T16:44:11.454Z,default,Mid Market Pipeline,7a4a93c3-1a67-41df-a897-eebfb3635996,Proof of Value,7
10125695556,2023-02-22T13:54:37.621Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10169816394,2023-02-22T13:55:48.595Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10170570518,2023-06-20T10:20:05.386Z,default,Mid Market Pipeline,f08680df-ebe7-4186-bf77-d251deb988df,Keep Warm,4
10174616881,2023-07-13T18:58:25.229Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10182730845,2023-02-03T10:33:06.804Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10196577313,2023-04-26T13:00:40.767Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10246879037,2023-02-03T14:52:02.05Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10262459267,2023-01-18T19:04:02.861Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10275352481,2023-01-26T10:29:17.684Z,default,Mid Market Pipeline,decisionmakerboughtin,Proposal/Pricing,8
10276991828,2023-03-03T23:06:42.493Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10286668824,2023-01-20T14:38:27.878Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10290250625,2023-03-03T23:15:38.901Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10314751590,2023-03-03T23:15:29.524Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10329961315,2023-01-11T17:14:56.809Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10341759852,2023-01-06T07:43:54.041Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10342696724,2023-01-17T11:42:53.176Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10346139940,2023-03-03T23:15:20.169Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
10378784923,2023-03-03T23:06:30.558Z,default,Mid Market Pipeline,closedlost,Closed Lost,2
